,Page total likes,Type,Category,Post Month,Post Weekday,Post Hour,Paid,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,comment,like,share,Total Interactions
1872,128032,Photo,2,7,4,5,1.0,53056,65260,2003,1412,787,4606,2660,360,0,66.0,9.0,75
1873,128032,Photo,2,7,4,5,1.0,53056,65260,2003,1412,1328,17365,12624,827,7,529.0,60.0,596
1874,128032,Photo,2,7,4,5,1.0,53056,65260,2003,1412,652,3086,1846,328,3,42.0,10.0,55
1875,128032,Photo,2,7,4,5,1.0,53056,65260,2003,1412,1236,8855,4712,471,2,75.0,24.0,101
1876,128032,Photo,2,7,4,5,1.0,53056,65260,2003,1412,14974,7243,4040,490,26,162.0,7.0,195
1877,128032,Photo,2,7,4,5,1.0,53056,65260,2003,1412,710,5005,2704,340,2,47.0,4.0,53
1878,128032,Photo,2,7,4,5,1.0,53056,65260,2003,1412,2089,23679,17104,975,6,696.0,28.0,730
1879,128032,Photo,2,7,4,5,1.0,53056,65260,2003,1412,1641,40203,19968,708,7,215.0,47.0,269
1880,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,652,3675,2196,307,2,61.0,16.0,79
1881,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,787,4606,2660,360,0,66.0,9.0,75
1882,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,1328,17365,12624,827,7,529.0,60.0,596
1883,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,652,3086,1846,328,3,42.0,10.0,55
1884,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,1236,8855,4712,471,2,75.0,24.0,101
1885,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,14974,7243,4040,490,26,162.0,7.0,195
1886,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,710,5005,2704,340,2,47.0,4.0,53
1887,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,2089,23679,17104,975,6,696.0,28.0,730
1888,128032,Photo,1,7,3,10,1.0,66976,111502,1191,1054,1641,40203,19968,708,7,215.0,47.0,269
1889,128032,Status,2,7,5,10,0.0,10188,16978,1473,1441,2136,14450,8536,1395,13,61.0,13.0,87
1890,127082,Photo,1,7,3,3,1.0,76096,94644,2889,2495,4596,31096,19744,1276,22,534.0,31.0,587
1891,126424,Photo,3,7,4,12,0.0,5458,9098,1007,933,1181,5307,3204,537,1,143.0,27.0,171
1892,126424,Photo,3,7,4,12,0.0,5458,9098,1007,933,1173,4700,2726,493,18,46.0,7.0,71
1893,126424,Photo,3,7,4,12,0.0,5458,9098,1007,933,862,2545,1529,372,0,25.0,5.0,30
1894,126424,Photo,2,7,4,3,0.0,3706,6194,895,884,1181,5307,3204,537,1,143.0,27.0,171
1895,126424,Photo,2,7,4,3,0.0,3706,6194,895,884,1173,4700,2726,493,18,46.0,7.0,71
1896,126424,Photo,2,7,4,3,0.0,3706,6194,895,884,862,2545,1529,372,0,25.0,5.0,30
1897,126424,Photo,3,7,3,4,1.0,2316,3611,722,716,1181,5307,3204,537,1,143.0,27.0,171
1898,126424,Photo,3,7,3,4,1.0,2316,3611,722,716,1173,4700,2726,493,18,46.0,7.0,71
1899,126424,Photo,3,7,3,4,1.0,2316,3611,722,716,862,2545,1529,372,0,25.0,5.0,30
1900,126424,Status,2,7,3,13,0.0,18320,31448,3742,3682,7854,25584,14920,3300,36,98.0,14.0,148
1901,126424,Video,1,6,2,13,0.0,139008,277100,1779,1643,2356,107502,38720,1008,23,204.0,44.0,271
1902,126345,Photo,1,6,2,9,1.0,5854,11854,1043,947,19779,5901,2894,583,11,202.0,5.0,218
1903,126345,Photo,1,6,2,9,1.0,5854,11854,1043,947,4906,48765,25024,1353,7,148.0,39.0,194
1904,126345,Photo,1,6,2,9,1.0,5854,11854,1043,947,897,3399,2162,375,1,40.0,8.0,49
1905,126345,Photo,1,6,2,9,1.0,5854,11854,1043,947,1147,3559,2126,477,1,71.0,17.0,89
1906,126345,Photo,1,6,2,3,0.0,109056,191324,2552,2457,19779,5901,2894,583,11,202.0,5.0,218
1907,126345,Photo,1,6,2,3,0.0,109056,191324,2552,2457,4906,48765,25024,1353,7,148.0,39.0,194
1908,126345,Photo,1,6,2,3,0.0,109056,191324,2552,2457,897,3399,2162,375,1,40.0,8.0,49
1909,126345,Photo,1,6,2,3,0.0,109056,191324,2552,2457,1147,3559,2126,477,1,71.0,17.0,89
1910,126345,Photo,2,6,1,12,0.0,3212,4908,735,720,19779,5901,2894,583,11,202.0,5.0,218
1911,126345,Photo,2,6,1,12,0.0,3212,4908,735,720,4906,48765,25024,1353,7,148.0,39.0,194
1912,126345,Photo,2,6,1,12,0.0,3212,4908,735,720,897,3399,2162,375,1,40.0,8.0,49
1913,126345,Photo,2,6,1,12,0.0,3212,4908,735,720,1147,3559,2126,477,1,71.0,17.0,89
1914,126345,Photo,2,6,1,4,0.0,3046,4909,909,872,19779,5901,2894,583,11,202.0,5.0,218
1915,126345,Photo,2,6,1,4,0.0,3046,4909,909,872,4906,48765,25024,1353,7,148.0,39.0,194
1916,126345,Photo,2,6,1,4,0.0,3046,4909,909,872,897,3399,2162,375,1,40.0,8.0,49
1917,126345,Photo,2,6,1,4,0.0,3046,4909,909,872,1147,3559,2126,477,1,71.0,17.0,89
1918,126345,Status,2,6,7,11,0.0,12044,20327,2240,2193,3599,17717,10400,2119,0,104.0,13.0,117
1919,126141,Photo,1,6,7,4,1.0,9652,16968,1400,1381,2801,15917,8972,1035,1,34.0,4.0,39
1920,126141,Photo,1,6,7,4,1.0,9652,16968,1400,1381,2438,41207,23440,1225,11,129.0,12.0,152
1921,126141,Photo,1,6,7,4,1.0,9652,16968,1400,1381,7980,3963,2301,342,0,15.0,3.0,18
1922,126141,Photo,1,6,7,4,1.0,9652,16968,1400,1381,1126,5648,3856,460,14,102.0,9.0,125
1923,126141,Photo,1,6,7,4,1.0,9652,16968,1400,1381,2048,19738,13656,998,103,469.0,33.0,605
1924,126141,Photo,1,6,6,12,0.0,28112,47721,1631,1537,2801,15917,8972,1035,1,34.0,4.0,39
1925,126141,Photo,1,6,6,12,0.0,28112,47721,1631,1537,2438,41207,23440,1225,11,129.0,12.0,152
1926,126141,Photo,1,6,6,12,0.0,28112,47721,1631,1537,7980,3963,2301,342,0,15.0,3.0,18
1927,126141,Photo,1,6,6,12,0.0,28112,47721,1631,1537,1126,5648,3856,460,14,102.0,9.0,125
1928,126141,Photo,1,6,6,12,0.0,28112,47721,1631,1537,2048,19738,13656,998,103,469.0,33.0,605
1929,126141,Photo,1,6,5,11,1.0,2431,4180,389,383,2801,15917,8972,1035,1,34.0,4.0,39
1930,126141,Photo,1,6,5,11,1.0,2431,4180,389,383,2438,41207,23440,1225,11,129.0,12.0,152
1931,126141,Photo,1,6,5,11,1.0,2431,4180,389,383,7980,3963,2301,342,0,15.0,3.0,18
1932,126141,Photo,1,6,5,11,1.0,2431,4180,389,383,1126,5648,3856,460,14,102.0,9.0,125
1933,126141,Photo,1,6,5,11,1.0,2431,4180,389,383,2048,19738,13656,998,103,469.0,33.0,605
1934,126141,Photo,1,6,4,22,1.0,20560,24112,936,860,2801,15917,8972,1035,1,34.0,4.0,39
1935,126141,Photo,1,6,4,22,1.0,20560,24112,936,860,2438,41207,23440,1225,11,129.0,12.0,152
1936,126141,Photo,1,6,4,22,1.0,20560,24112,936,860,7980,3963,2301,342,0,15.0,3.0,18
1937,126141,Photo,1,6,4,22,1.0,20560,24112,936,860,1126,5648,3856,460,14,102.0,9.0,125
1938,126141,Photo,1,6,4,22,1.0,20560,24112,936,860,2048,19738,13656,998,103,469.0,33.0,605
1939,126141,Photo,1,6,4,12,0.0,20896,29062,1418,1038,2801,15917,8972,1035,1,34.0,4.0,39
1940,126141,Photo,1,6,4,12,0.0,20896,29062,1418,1038,2438,41207,23440,1225,11,129.0,12.0,152
1941,126141,Photo,1,6,4,12,0.0,20896,29062,1418,1038,7980,3963,2301,342,0,15.0,3.0,18
1942,126141,Photo,1,6,4,12,0.0,20896,29062,1418,1038,1126,5648,3856,460,14,102.0,9.0,125
1943,126141,Photo,1,6,4,12,0.0,20896,29062,1418,1038,2048,19738,13656,998,103,469.0,33.0,605
1944,126141,Status,2,6,6,4,0.0,8628,14847,870,843,1692,11970,6796,774,4,72.0,18.0,94
1945,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,286,3147,1794,137,5,57.0,5.0,67
1946,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,735,2888,1406,340,0,23.0,2.0,25
1947,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,1021,4569,2782,459,5,141.0,26.0,172
1948,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,781,3802,2144,348,0,19.0,5.0,24
1949,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,852,4111,2236,375,1,71.0,23.0,95
1950,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,913,3351,2110,436,0,72.0,21.0,93
1951,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,2042,20024,10568,920,5,54.0,7.0,66
1952,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,920,5063,3114,501,5,93.0,19.0,117
1953,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,650,3519,2124,375,0,62.0,10.0,72
1954,125612,Photo,1,6,4,11,0.0,2402,4072,170,145,775,3708,2392,403,0,78.0,16.0,94
1955,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,286,3147,1794,137,5,57.0,5.0,67
1956,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,735,2888,1406,340,0,23.0,2.0,25
1957,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,1021,4569,2782,459,5,141.0,26.0,172
1958,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,781,3802,2144,348,0,19.0,5.0,24
1959,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,852,4111,2236,375,1,71.0,23.0,95
1960,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,913,3351,2110,436,0,72.0,21.0,93
1961,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,2042,20024,10568,920,5,54.0,7.0,66
1962,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,920,5063,3114,501,5,93.0,19.0,117
1963,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,650,3519,2124,375,0,62.0,10.0,72
1964,125612,Photo,1,6,4,7,0.0,1729,3289,596,591,775,3708,2392,403,0,78.0,16.0,94
1965,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,286,3147,1794,137,5,57.0,5.0,67
1966,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,735,2888,1406,340,0,23.0,2.0,25
1967,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,1021,4569,2782,459,5,141.0,26.0,172
1968,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,781,3802,2144,348,0,19.0,5.0,24
1969,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,852,4111,2236,375,1,71.0,23.0,95
1970,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,913,3351,2110,436,0,72.0,21.0,93
1971,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,2042,20024,10568,920,5,54.0,7.0,66
1972,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,920,5063,3114,501,5,93.0,19.0,117
1973,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,650,3519,2124,375,0,62.0,10.0,72
1974,125612,Photo,2,6,4,3,0.0,4320,7127,753,681,775,3708,2392,403,0,78.0,16.0,94
1975,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,286,3147,1794,137,5,57.0,5.0,67
1976,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,735,2888,1406,340,0,23.0,2.0,25
1977,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,1021,4569,2782,459,5,141.0,26.0,172
1978,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,781,3802,2144,348,0,19.0,5.0,24
1979,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,852,4111,2236,375,1,71.0,23.0,95
1980,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,913,3351,2110,436,0,72.0,21.0,93
1981,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,2042,20024,10568,920,5,54.0,7.0,66
1982,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,920,5063,3114,501,5,93.0,19.0,117
1983,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,650,3519,2124,375,0,62.0,10.0,72
1984,125612,Photo,1,6,3,11,0.0,2585,4410,569,560,775,3708,2392,403,0,78.0,16.0,94
1985,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,286,3147,1794,137,5,57.0,5.0,67
1986,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,735,2888,1406,340,0,23.0,2.0,25
1987,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,1021,4569,2782,459,5,141.0,26.0,172
1988,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,781,3802,2144,348,0,19.0,5.0,24
1989,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,852,4111,2236,375,1,71.0,23.0,95
1990,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,913,3351,2110,436,0,72.0,21.0,93
1991,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,2042,20024,10568,920,5,54.0,7.0,66
1992,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,920,5063,3114,501,5,93.0,19.0,117
1993,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,650,3519,2124,375,0,62.0,10.0,72
1994,125612,Photo,2,6,3,3,0.0,3322,5969,610,569,775,3708,2392,403,0,78.0,16.0,94
1995,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,286,3147,1794,137,5,57.0,5.0,67
1996,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,735,2888,1406,340,0,23.0,2.0,25
1997,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,1021,4569,2782,459,5,141.0,26.0,172
1998,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,781,3802,2144,348,0,19.0,5.0,24
1999,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,852,4111,2236,375,1,71.0,23.0,95
2000,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,913,3351,2110,436,0,72.0,21.0,93
2001,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,2042,20024,10568,920,5,54.0,7.0,66
2002,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,920,5063,3114,501,5,93.0,19.0,117
2003,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,650,3519,2124,375,0,62.0,10.0,72
2004,125612,Photo,1,6,2,13,0.0,3600,5807,691,656,775,3708,2392,403,0,78.0,16.0,94
2005,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,286,3147,1794,137,5,57.0,5.0,67
2006,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,735,2888,1406,340,0,23.0,2.0,25
2007,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,1021,4569,2782,459,5,141.0,26.0,172
2008,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,781,3802,2144,348,0,19.0,5.0,24
2009,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,852,4111,2236,375,1,71.0,23.0,95
2010,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,913,3351,2110,436,0,72.0,21.0,93
2011,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,2042,20024,10568,920,5,54.0,7.0,66
2012,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,920,5063,3114,501,5,93.0,19.0,117
2013,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,650,3519,2124,375,0,62.0,10.0,72
2014,125612,Photo,1,6,2,2,0.0,11620,21564,1160,1138,775,3708,2392,403,0,78.0,16.0,94
2015,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,286,3147,1794,137,5,57.0,5.0,67
2016,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,735,2888,1406,340,0,23.0,2.0,25
2017,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,1021,4569,2782,459,5,141.0,26.0,172
2018,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,781,3802,2144,348,0,19.0,5.0,24
2019,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,852,4111,2236,375,1,71.0,23.0,95
2020,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,913,3351,2110,436,0,72.0,21.0,93
2021,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,2042,20024,10568,920,5,54.0,7.0,66
2022,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,920,5063,3114,501,5,93.0,19.0,117
2023,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,650,3519,2124,375,0,62.0,10.0,72
2024,125612,Photo,3,6,1,14,0.0,4248,7004,724,671,775,3708,2392,403,0,78.0,16.0,94
2025,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,286,3147,1794,137,5,57.0,5.0,67
2026,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,735,2888,1406,340,0,23.0,2.0,25
2027,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,1021,4569,2782,459,5,141.0,26.0,172
2028,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,781,3802,2144,348,0,19.0,5.0,24
2029,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,852,4111,2236,375,1,71.0,23.0,95
2030,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,913,3351,2110,436,0,72.0,21.0,93
2031,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,2042,20024,10568,920,5,54.0,7.0,66
2032,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,920,5063,3114,501,5,93.0,19.0,117
2033,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,650,3519,2124,375,0,62.0,10.0,72
2034,125612,Photo,3,6,1,3,0.0,2763,4388,564,523,775,3708,2392,403,0,78.0,16.0,94
2035,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,286,3147,1794,137,5,57.0,5.0,67
2036,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,735,2888,1406,340,0,23.0,2.0,25
2037,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,1021,4569,2782,459,5,141.0,26.0,172
2038,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,781,3802,2144,348,0,19.0,5.0,24
2039,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,852,4111,2236,375,1,71.0,23.0,95
2040,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,913,3351,2110,436,0,72.0,21.0,93
2041,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,2042,20024,10568,920,5,54.0,7.0,66
2042,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,920,5063,3114,501,5,93.0,19.0,117
2043,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,650,3519,2124,375,0,62.0,10.0,72
2044,125612,Photo,2,6,7,11,0.0,3558,5396,621,568,775,3708,2392,403,0,78.0,16.0,94
2045,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,1388,13786,7736,662,0,14.0,1.0,15
2046,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,1229,7431,4292,646,11,231.0,43.0,285
2047,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,622,3579,1966,348,1,72.0,16.0,89
2048,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,1871,32470,16480,760,9,197.0,28.0,234
2049,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,940,8419,5840,594,4,330.0,29.0,363
2050,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,1034,2289,1408,340,0,148.0,7.0,155
2051,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,1014,6086,3494,569,2,208.0,28.0,238
2052,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,969,6253,3742,445,12,148.0,28.0,188
2053,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,1000,5651,3144,506,4,154.0,26.0,184
2054,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,1408,9376,6864,546,3,142.0,18.0,163
2055,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,1072,4343,2590,482,8,107.0,20.0,135
2056,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,948,7037,3768,397,0,22.0,3.0,25
2057,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,870,4229,2672,403,2,84.0,13.0,99
2058,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,740,3574,2184,349,2,59.0,12.0,73
2059,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,995,5416,3312,423,3,65.0,14.0,82
2060,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,2824,18580,10144,876,0,24.0,4.0,28
2061,124940,Photo,1,6,7,4,0.0,8324,14480,840,834,2051,22710,13344,697,9,186.0,23.0,218
2062,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,1388,13786,7736,662,0,14.0,1.0,15
2063,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,1229,7431,4292,646,11,231.0,43.0,285
2064,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,622,3579,1966,348,1,72.0,16.0,89
2065,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,1871,32470,16480,760,9,197.0,28.0,234
2066,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,940,8419,5840,594,4,330.0,29.0,363
2067,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,1034,2289,1408,340,0,148.0,7.0,155
2068,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,1014,6086,3494,569,2,208.0,28.0,238
2069,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,969,6253,3742,445,12,148.0,28.0,188
2070,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,1000,5651,3144,506,4,154.0,26.0,184
2071,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,1408,9376,6864,546,3,142.0,18.0,163
2072,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,1072,4343,2590,482,8,107.0,20.0,135
2073,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,948,7037,3768,397,0,22.0,3.0,25
2074,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,870,4229,2672,403,2,84.0,13.0,99
2075,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,740,3574,2184,349,2,59.0,12.0,73
2076,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,995,5416,3312,423,3,65.0,14.0,82
2077,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,2824,18580,10144,876,0,24.0,4.0,28
2078,124940,Photo,2,6,6,9,0.0,6952,11469,909,779,2051,22710,13344,697,9,186.0,23.0,218
2079,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,1388,13786,7736,662,0,14.0,1.0,15
2080,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,1229,7431,4292,646,11,231.0,43.0,285
2081,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,622,3579,1966,348,1,72.0,16.0,89
2082,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,1871,32470,16480,760,9,197.0,28.0,234
2083,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,940,8419,5840,594,4,330.0,29.0,363
2084,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,1034,2289,1408,340,0,148.0,7.0,155
2085,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,1014,6086,3494,569,2,208.0,28.0,238
2086,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,969,6253,3742,445,12,148.0,28.0,188
2087,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,1000,5651,3144,506,4,154.0,26.0,184
2088,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,1408,9376,6864,546,3,142.0,18.0,163
2089,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,1072,4343,2590,482,8,107.0,20.0,135
2090,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,948,7037,3768,397,0,22.0,3.0,25
2091,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,870,4229,2672,403,2,84.0,13.0,99
2092,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,740,3574,2184,349,2,59.0,12.0,73
2093,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,995,5416,3312,423,3,65.0,14.0,82
2094,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,2824,18580,10144,876,0,24.0,4.0,28
2095,124940,Photo,3,6,6,2,1.0,2823,4955,552,503,2051,22710,13344,697,9,186.0,23.0,218
2096,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,1388,13786,7736,662,0,14.0,1.0,15
2097,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,1229,7431,4292,646,11,231.0,43.0,285
2098,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,622,3579,1966,348,1,72.0,16.0,89
2099,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,1871,32470,16480,760,9,197.0,28.0,234
2100,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,940,8419,5840,594,4,330.0,29.0,363
2101,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,1034,2289,1408,340,0,148.0,7.0,155
2102,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,1014,6086,3494,569,2,208.0,28.0,238
2103,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,969,6253,3742,445,12,148.0,28.0,188
2104,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,1000,5651,3144,506,4,154.0,26.0,184
2105,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,1408,9376,6864,546,3,142.0,18.0,163
2106,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,1072,4343,2590,482,8,107.0,20.0,135
2107,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,948,7037,3768,397,0,22.0,3.0,25
2108,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,870,4229,2672,403,2,84.0,13.0,99
2109,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,740,3574,2184,349,2,59.0,12.0,73
2110,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,995,5416,3312,423,3,65.0,14.0,82
2111,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,2824,18580,10144,876,0,24.0,4.0,28
2112,124940,Photo,1,6,5,13,1.0,63840,102620,1382,1229,2051,22710,13344,697,9,186.0,23.0,218
2113,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,1388,13786,7736,662,0,14.0,1.0,15
2114,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,1229,7431,4292,646,11,231.0,43.0,285
2115,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,622,3579,1966,348,1,72.0,16.0,89
2116,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,1871,32470,16480,760,9,197.0,28.0,234
2117,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,940,8419,5840,594,4,330.0,29.0,363
2118,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,1034,2289,1408,340,0,148.0,7.0,155
2119,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,1014,6086,3494,569,2,208.0,28.0,238
2120,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,969,6253,3742,445,12,148.0,28.0,188
2121,124940,Photo,3,6,5,3,1.0,11608,15323,985,705,1000,5651,3144,506,4,154.0,26.0,184
